text,textblob_polarity,textblob_subjectivity,textblob_sentiment,transformer_sentiment,transformer_confidence,transformer_positive,transformer_negative,transformer_neutral,consensus_sentiment,sentiment_intensity
"I'm putting this out there, this is the worst Christmas ad by John Lewis for about a decade",-1.0,1.0,negative,negative,0.935625433921814,0.008206098340451717,0.935625433921814,0.05616845190525055,negative,0.967812716960907
This song may have been a hit in England but definitely not in some other European countries.,-0.041666666666666664,0.2916666666666667,neutral,neutral,0.5785201191902161,0.1417667120695114,0.27971309423446655,0.5785201191902161,neutral,0.31009339292844135
One of the best ads I’ve seen.,1.0,0.3,positive,positive,0.9838138818740845,0.9838138818740845,0.004011204931885004,0.012174876406788826,positive,0.9919069409370422
"I would give anything to see my son again we haven't spoke in 8 years i', scared of being rejected what he might say i miss him.",0.0,0.0,neutral,negative,0.5513917803764343,0.17529402673244476,0.5513917803764343,0.27331414818763733,neutral,0.27569589018821716
Keep tight is the best thing ever. We do the same. We have zero value to our families so we just keep the love we have within and it protects us mate. X,0.33035714285714285,0.3276785714285714,positive,positive,0.9391672611236572,0.9391672611236572,0.016249461099505424,0.04458330571651459,positive,0.6347622019904
Have a very Merry Christmas with your family hugs from Sydney Australia 😊❤,0.2,0.3,positive,positive,0.9853846430778503,0.9853846430778503,0.002330418676137924,0.012284952215850353,positive,0.5926923215389251
Happy Christmas to you buddy enjoy the celebrations I wish you well with the hospital stuff,0.6000000000000001,0.75,positive,positive,0.9720979928970337,0.9720979928970337,0.004920774605125189,0.022981245070695877,positive,0.7860489964485169
Merry Christmas from our little family to yours too 🎄,-0.1875,0.5,negative,positive,0.98026043176651,0.98026043176651,0.0028221711982041597,0.016917411237955093,positive,0.583880215883255
"Sending big hugs from my little family, my beautiful little dog and my funny little hamster. My family. ❤ X",0.08958333333333333,0.6,neutral,positive,0.9861189126968384,0.9861189126968384,0.0031627356074750423,0.01071833074092865,positive,0.5378511230150859
Just keep the ones worth keeping close to you mate👍💖,0.3,0.1,positive,positive,0.8941956162452698,0.8941956162452698,0.010000714100897312,0.0958036556839943,positive,0.5970978081226349
"Well done John Lewis, none boxing ticking advert, perfect in every way",1.0,1.0,positive,positive,0.9738734364509583,0.9738734364509583,0.00659820344299078,0.019528333097696304,positive,0.9869367182254791
"Best advert yet, captured something deep and special 💚",0.4523809523809524,0.4238095238095238,positive,positive,0.9811158180236816,0.9811158180236816,0.005051054060459137,0.013833126984536648,positive,0.716748385202317
"‘Merry Christmas dad, there’s a couple of Mitsubishis in there too, and an 1/8th to take the edge off the comedown. Love you x’",0.5,0.6,positive,positive,0.9694731831550598,0.9694731831550598,0.006165579427033663,0.024361250922083855,positive,0.7347365915775299
"The record made him long for his single life, sadly he left and never came back. Cautionary tale really",0.015714285714285715,0.16285714285714287,neutral,negative,0.7136662602424622,0.025133643299341202,0.7136662602424622,0.26120010018348694,neutral,0.3646902729783739
"made me shed a tear, john lewis always leads the start of christmas with these ❤",0.0,0.0,neutral,positive,0.9472362995147705,0.9472362995147705,0.01456942968070507,0.03819426894187927,positive,0.47361814975738525
47yro Man with a 18yr 7yr Princesses and can understand the Dads feelings about reminiscing about our time then and now their time now,0.0,0.0,neutral,neutral,0.6945816874504089,0.28389036655426025,0.02152797393500805,0.6945816874504089,neutral,0.34729084372520447
"Income tax is a devolved issue in Scotland, she can't put up Scottish taxes. GIRFUY England🎉🎉😂😂😂",0.0,0.0,neutral,negative,0.447719931602478,0.11703942716121674,0.447719931602478,0.4352406859397888,neutral,0.223859965801239
Reminds me of Harry Chapin Cats In The Cradle 😢😢😢.,0.0,0.0,neutral,neutral,0.5681443810462952,0.18868638575077057,0.24316921830177307,0.5681443810462952,neutral,0.2840721905231476
"I am 45 so just missed that era of early 90's clubbing, but having 9 year old twin boys, this hit me right in the feels. Well done JL.",0.1619047619047619,0.3452380952380952,positive,positive,0.815142810344696,0.815142810344696,0.039335280656814575,0.1455218642950058,positive,0.48852378612472896
"Sooo beautiful, big up dads!",0.425,0.55,positive,positive,0.9845365881919861,0.9845365881919861,0.005929778795689344,0.009533650241792202,positive,0.7047682940959931
Flipping brilliant. Best ad they've done. Well done JLP 👍👏👏,0.95,0.65,positive,positive,0.9816017746925354,0.9816017746925354,0.00565245421603322,0.012745779007673264,positive,0.9658008873462677
"Brilliant, will definitely shop there this year for Christmas. Great ad.",0.5666666666666668,0.75,positive,positive,0.9843936562538147,0.9843936562538147,0.003918411675840616,0.011687971651554108,positive,0.7755301614602408
"Reminds me of the 2010 one which was also beautiful and about family, more meaningful ♥️",0.6166666666666667,0.6666666666666666,positive,positive,0.9712492823600769,0.9712492823600769,0.0034557448234409094,0.025295047089457512,positive,0.7939579745133718
Amazing to finally see Dads represented in a positive light in the media!! Well done John Lewis!,0.40213068181818185,0.7863636363636364,positive,positive,0.9840925931930542,0.9840925931930542,0.0027396504301577806,0.013167735189199448,positive,0.693111637505618
"Do John Lewis sell 12""vinyls?",0.0,0.0,neutral,neutral,0.925545334815979,0.06156166270375252,0.012893003411591053,0.925545334815979,neutral,0.4627726674079895
It's not just Fathers and Sons.... It's a full family Ladies and Gentlemen!!! ( and please don't give me : they may be a patchwork one 🙄🤪)!,0.8544921875,0.55,positive,positive,0.5904386639595032,0.5904386639595032,0.05465954542160034,0.3549017608165741,positive,0.7224654257297516
What a load of rubbish better to give the money to charity,0.5,0.5,positive,negative,0.892640233039856,0.011548059061169624,0.892640233039856,0.09581170976161957,negative,0.696320116519928
Best Christmas ever,1.0,0.3,positive,positive,0.9706560969352722,0.9706560969352722,0.005794438533484936,0.02354942262172699,positive,0.9853280484676361
If Carlsberg did sons……,0.0,0.0,neutral,neutral,0.796149730682373,0.05224156007170677,0.1516086906194687,0.796149730682373,neutral,0.3980748653411865
-myster-funk2677 Indeed. However if my son bought me a crate of Carlsberg he’d be looking for somewhere else to live…😂,0.0,0.0,neutral,neutral,0.6806125044822693,0.18656550347805023,0.13282200694084167,0.6806125044822693,neutral,0.34030625224113464
​ -myster-funk2677 made. Did sounds abit Savillish 😂😂,0.0,0.0,neutral,neutral,0.7537579536437988,0.1406642496585846,0.10557775944471359,0.7537579536437988,neutral,0.3768789768218994
hahaha Brilliant,0.55,0.7,positive,positive,0.9529887437820435,0.9529887437820435,0.014975104480981827,0.03203614428639412,positive,0.7514943718910218
Mitsubishi!! Throwback,0.0,0.0,neutral,positive,0.6846805810928345,0.6846805810928345,0.006679944694042206,0.3086394965648651,neutral,0.34234029054641724
Turbodoves we're awesome. I need to develop some kind of time machine to go and collect all the braincells I happily lost in the 90s.,0.8000000000000002,0.9666666666666667,positive,positive,0.9246914982795715,0.9246914982795715,0.018789051100611687,0.05651940405368805,positive,0.8623457491397859
This comment is better than the ad😂,0.5,0.5,positive,positive,0.8357858657836914,0.8357858657836914,0.033759430050849915,0.13045474886894226,positive,0.6678929328918457
Rhubarb and custards for me 😂💊,0.0,0.0,neutral,positive,0.7420279383659363,0.7420279383659363,0.009905732236802578,0.24806638062000275,neutral,0.37101396918296814
Imagine in early 90s raves which were so ostracised by mainstream media that this culture would be used to promote one of the UKs most middle class and well known shops. GenX win.,0.35,0.30000000000000004,positive,neutral,0.5855289697647095,0.16399124264717102,0.2504797875881195,0.5855289697647095,positive,0.4677644848823547
"Yes, it does seem incredible. Like Fortnum and Mason doing a Ministry-themed hamper.",0.9,0.9,positive,positive,0.9606824517250061,0.9606824517250061,0.003812277689576149,0.03550528734922409,positive,0.930341225862503
"hahahahah - if you know, you know...",0.0,0.0,neutral,positive,0.7254985570907593,0.7254985570907593,0.020533697679638863,0.2539677917957306,neutral,0.36274927854537964
I would be classed as a grandad then because I would be getting a couple of doves 😂,0.0,0.0,neutral,neutral,0.5719863176345825,0.3639262914657593,0.0640873983502388,0.5719863176345825,neutral,0.28599315881729126
"​ -LDN Yep. We rarely spoke of ""come downs"" back then.",0.15,0.45,positive,neutral,0.8089686036109924,0.08674009889364243,0.10429130494594574,0.8089686036109924,neutral,0.4794843018054962
This years Christmas toy is a pink Mitsubishi squeaky toy,-0.1,0.3,neutral,neutral,0.5237888097763062,0.45453065633773804,0.021680520847439766,0.5237888097763062,neutral,0.31189440488815307
Why is it rubbish ?,0.0,0.0,neutral,negative,0.8981316685676575,0.011713787913322449,0.8981316685676575,0.09015446901321411,negative,0.44906583428382874
That doesn't look like any club I was going to in '91/'92. Wonder if the son was an E baby.,0.0,0.0,neutral,negative,0.6425023674964905,0.018438775092363358,0.6425023674964905,0.33905887603759766,neutral,0.32125118374824524
As a father of a son who raved hard in the 90s this hit hard. Tears streaming,-0.2916666666666667,0.5416666666666666,negative,negative,0.3948891758918762,0.23740603029727936,0.3948891758918762,0.3677047789096832,negative,0.3432779212792715
Love it 👌🏼 spot on John Lewis. You Nailed it!,0.625,0.6,positive,positive,0.9852496981620789,0.9852496981620789,0.003958349581807852,0.010791907086968422,positive,0.8051248490810394
Great advert,0.8,0.75,positive,positive,0.9433559775352478,0.9433559775352478,0.012321287766098976,0.04432273283600807,positive,0.8716779887676239
Great advert,0.8,0.75,positive,positive,0.9433559775352478,0.9433559775352478,0.012321287766098976,0.04432273283600807,positive,0.8716779887676239
Absolutely brilliant,0.9,1.0,positive,positive,0.9259427785873413,0.9259427785873413,0.02040098048746586,0.05365632101893425,positive,0.9129713892936706
Absolutely brilliant,0.9,1.0,positive,positive,0.9259427785873413,0.9259427785873413,0.02040098048746586,0.05365632101893425,positive,0.9129713892936706
More of this please 🙏 😢 ❤,0.5,0.5,positive,positive,0.9399019479751587,0.9399019479751587,0.013175488449633121,0.04692259803414345,positive,0.7199509739875793
Before blair and the Internet destroyed the fabric of society. John Lewis mourning the 90s. Still time.......,0.0,0.0,neutral,negative,0.5103018879890442,0.03950458765029907,0.5103018879890442,0.4501935839653015,neutral,0.2551509439945221
Anyone who loved this needs to watch the film Aftersun that this has been inspired by,0.7,0.8,positive,positive,0.8739272952079773,0.8739272952079773,0.008736548013985157,0.11733609437942505,positive,0.7869636476039886
This is beautiful made me cry an pick up little boy an tell him I love him,0.3875,0.7000000000000001,positive,positive,0.9743934869766235,0.9743934869766235,0.008783417753875256,0.016823073849081993,positive,0.6809467434883117
This is a Gen x Advert for Christmas.,0.0,0.0,neutral,neutral,0.7691971063613892,0.21180900931358337,0.01899392530322075,0.7691971063613892,neutral,0.3845985531806946
Absolutely brilliant. ✊️✊️,0.9,1.0,positive,positive,0.9787559509277344,0.9787559509277344,0.006571256555616856,0.014672745019197464,positive,0.9393779754638671
"Really beautiful ❤ it put tears in my eyes, really triggered memories of my son when he was little & also my own dad who I have lost 💔",0.365625,0.675,positive,positive,0.8981726169586182,0.8981726169586182,0.03668807074427605,0.06513933837413788,positive,0.6318988084793091
Oh wow. What a beautiful advert this year,0.475,1.0,positive,positive,0.9831141233444214,0.9831141233444214,0.005854027811437845,0.011031817644834518,positive,0.7290570616722107
"Best John Lewis Christmas ad in a long, long time 🎁",0.3,0.3666666666666667,positive,positive,0.9805914759635925,0.9805914759635925,0.0032332451082766056,0.01617530919611454,positive,0.6402957379817963
The world needed this advert,0.0,0.0,neutral,positive,0.8867887854576111,0.8867887854576111,0.018111195415258408,0.09510001540184021,positive,0.44339439272880554
